level,word,sentence
3,delineate,The headteacher had to _____ the situation before deciding on the appropriate action.
3,delineate,Parents often _____ with teachers to discuss their children's progress at school.
3,delirious,The fans were _____ with joy after the winning goal.
3,delirious,The fans were _____ with joy when their team scored the winning goal.
3,delirious,"After winning the competition, she felt _____ with happiness."
3,delirious,The _____ crowd cheered loudly as the band took the stage.
3,delirious,The librarian made a _____ choice in the debate.
3,delirious,The headteacher gave a _____ reply in the village.
3,delirious,Her brother asked a _____ question at school during the activity.
3,delirious,The guide used a _____ approach on the journey.
3,delirious,The captain offered a _____ explanation in the playground.
3,delirious,His sister wrote a _____ answer at home in the library.
3,demolished,The old factory was _____ to make way for houses.
3,demolished,The old building was _____ to make space for a new playground.
3,demolished,"After the storm, many trees were _____ by the strong winds."
3,demolished,The team described the _____ before the exam during the discussion.
3,demolished,The inspector noticed the _____ during the trip in the exercise.
3,demolished,The teacher asked about the _____ during assembly in the story.
3,demolished,The doctor recorded the _____ in the hallway during the task.
3,demolished,The class recorded the _____ after the storm in the practice session.
3,demolished,A visitor described the _____ at the market in class.
3,demolished,The librarian discussed the _____ in the debate during the lesson.
3,demotion,His _____ came as a shock to the whole team.
3,demotion,His _____ from team captain came as a complete shock to everyone.
3,demotion,The _____ was unexpected and disappointed many of his supporters.
3,demotion,The judge discussed the _____ during the match at school.
3,demotion,A neighbour asked about the _____ in the library.
3,demotion,A visitor pointed out the _____ at the market.
3,demotion,The teacher recorded the _____ during assembly during the activity.
3,demotion,The pupil asked about the _____ at the museum.
3,demotion,The inspector noticed the _____ during the trip in the library.
3,demotion,Her _____ was obvious from her actions and words.
3,depraved,The villain's _____ actions shocked the entire village during the discussion.
3,depraved,The villain's _____ actions shocked everyone in the story.
3,depraved,His _____ behaviour showed he had no concern for others.
3,depraved,The musician discussed the _____ before sunset in the exercise.
3,depraved,The gardener discussed the _____ during practice in the story.
3,depraved,The captain recorded the _____ in the playground during the task.
3,depraved,The headteacher recorded the _____ in the village in the practice session.
3,depraved,The teacher noticed the _____ during assembly in class.
3,depraved,The coach described the _____ in class during the lesson.
3,depraved,The teacher asked about the _____ during assembly at school.
3,deprecate,She did not want to _____ her colleague's hard work.
3,deprecate,The teacher didn't want to _____ the student's creative approach to the problem.
3,deprecate,Parents should not _____ their children's honest attempts to help others.
3,deprecate,The teacher had to _____ the mobile phone because the student was using it during the lesson.
3,deprecate,"Before making such an important decision, you should _____ all the possible outcomes carefully."
3,deprecate,The scientists needed to _____ their findings with additional evidence from other studies.
