level,word,quiz_sentence
3,ebullient,She had been in <blank> spirits that day.
3,ebullient,The <blank> crowd had spilled onto the streets.
3,ebullient,His <blank> personality had lit up the room.
3,ebullient,The <blank> performance had won a standing ovation.
3,ebullient,She had given an <blank> account of her travels.
3,ebullient,The <blank> mood had been infectious.
3,ebullient,His <blank> confidence had been refreshing.
3,ebullient,The <blank> child had charmed everyone.
3,ebullient,She had been <blank> after the good news.
3,ebullient,The <blank> style had suited the occasion.
3,eccentric,She had been known for her <blank> habits.
3,eccentric,The <blank> millionaire had left his fortune to his cat.
3,eccentric,His <blank> behaviour had amused the neighbours.
3,eccentric,The <blank> building had been a local landmark.
3,eccentric,She had worn an <blank> hat to the wedding.
3,eccentric,The <blank> professor had been a legend.
3,eccentric,His <blank> views had been tolerated.
3,eccentric,The <blank> design had divided opinion.
3,eccentric,She had collected <blank> objects for years.
3,eccentric,The <blank> orbit had been calculated.
3,eclectic,She had an <blank> taste in music.
3,eclectic,The <blank> mix of styles had worked well.
3,eclectic,His <blank> collection had filled several rooms.
3,eclectic,The <blank> programme had offered something for everyone.
3,eclectic,She had drawn on <blank> sources.
3,eclectic,The <blank> group had included artists and scientists.
3,eclectic,His <blank> approach had been successful.
3,eclectic,The <blank> menu had surprised the diners.
3,eclectic,She had chosen an <blank> range of subjects.
3,eclectic,The <blank> atmosphere had been stimulating.
3,effusion,Her <blank> of thanks had been touching.
3,effusion,The <blank> of blood had been stemmed.
3,effusion,His <blank> of praise had embarrassed her.
3,effusion,The <blank> had been spontaneous and genuine.
3,effusion,She had been surprised by the <blank> of goodwill.
3,effusion,The <blank> of lava had destroyed the village.
3,effusion,His <blank> of anger had been brief.
3,effusion,The <blank> of tears had followed.
3,effusion,She had responded with an <blank> of relief.
3,effusion,The <blank> of support had been overwhelming.
3,eloquence,Her <blank> had moved the assembly.
3,eloquence,The <blank> of his speech had been noted.
3,eloquence,His <blank> had won the debate.
3,eloquence,The <blank> of the defence had been powerful.
3,eloquence,She had spoken with <blank> and passion.
3,eloquence,The <blank> of the poem had been lost in translation.
3,eloquence,His <blank> had been natural and unforced.
3,eloquence,The <blank> of her reply had silenced the room.
3,eloquence,She had been praised for her <blank>.
3,eloquence,The <blank> of the tribute had brought tears.
3,eloquent,She had given an <blank> summary of the case.
3,eloquent,The <blank> silence had said more than words.
3,eloquent,His <blank> plea had been rejected.
3,eloquent,The <blank> testimony had swayed the jury.
3,eloquent,She had been <blank> on the subject of justice.
3,eloquent,The <blank> letter had been widely quoted.
3,eloquent,His <blank> defence had been in vain.
3,eloquent,The <blank> expression on his face had been poignant.
3,eloquent,She had written an <blank> tribute.
3,eloquent,The <blank> simplicity of the design had impressed her.
3,embellish,She had been accused of <blank> the truth.
3,embellish,The <blank> story had grown with each telling.
3,embellish,His <blank> account had been entertaining but false.
3,embellish,The <blank> frame had cost more than the painting.
3,embellish,She had <blank> the dress with lace.
3,embellish,The <blank> facts had been exposed.
3,embellish,His <blank> of his role had been modest.
3,embellish,The <blank> ceiling had been restored.
3,embellish,She had refused to <blank> her past.
3,embellish,The <blank> narrative had been debunked.
3,embroiled,She had become <blank> in the dispute.
3,embroiled,The <blank> parties had refused to meet.
3,embroiled,His <blank> in the scandal had damaged his career.
3,embroiled,The <blank> nation had appealed for peace.
3,embroiled,She had tried to avoid getting <blank>.
3,embroiled,The <blank> factions had been at loggerheads.
3,embroiled,His <blank> in the controversy had been involuntary.
3,embroiled,The <blank> region had seen much fighting.
3,embroiled,She had been <blank> in the argument against her will.
3,embroiled,The <blank> committee had failed to agree.
3,emphatic,She had been <blank> that she would not go.
3,emphatic,The <blank> denial had been repeated.
3,emphatic,His <blank> gesture had underlined the point.
3,emphatic,The <blank> victory had surprised the pundits.
3,emphatic,She had nodded with <blank> agreement.
3,emphatic,The <blank> tone had left no room for doubt.
3,emphatic,His <blank> refusal had ended the discussion.
3,emphatic,The <blank> win had secured the title.
3,emphatic,She had been <blank> in her praise.
3,emphatic,The <blank> style had suited the message.
3,enchanting,She had found the place <blank>.
3,enchanting,The <blank> melody had stayed with her.
3,enchanting,His <blank> smile had won her over.
3,enchanting,The <blank> tale had been passed down for generations.
3,enchanting,She had given an <blank> performance.
3,enchanting,The <blank> child had charmed the visitors.
3,enchanting,His <blank> manner had put everyone at ease.
3,enchanting,The <blank> view had taken her breath away.
3,enchanting,She had written an <blank> description.
3,enchanting,The <blank> evening had been unforgettable.
3,enduring,She had formed an <blank> friendship with him.
3,enduring,The <blank> appeal of the story had been proved.
3,enduring,His <blank> legacy had been secured.
3,enduring,The <blank> image had been captured in bronze.
3,enduring,She had shown <blank> patience.
3,enduring,The <blank> value of the work had been recognised.
3,enduring,His <blank> popularity had surprised the critics.
3,enduring,The <blank> peace had held for decades.
3,enduring,She had left an <blank> impression.
3,enduring,The <blank> quality of the material had been tested.
3,engender,The policy had <blank> much debate.
3,engender,She had hoped to <blank> trust between the sides.
3,engender,His remarks had <blank> anger.
3,engender,The <blank> goodwill had been welcome.
3,engender,She had tried to <blank> a spirit of cooperation.
3,engender,The <blank> conflict had been predicted.
3,engender,His <blank> confidence had been infectious.
3,engender,The <blank> hope had sustained them.
3,engender,She had <blank> respect through her actions.
3,engender,The <blank> controversy had damaged the project.
3,engrossed,She had been <blank> in her book.
3,engrossed,The <blank> audience had not stirred.
3,engrossed,His <blank> expression had suggested deep thought.
3,engrossed,The <blank> game had gone into extra time.
3,engrossed,She had been <blank> in the document for hours.
3,engrossed,The <blank> child had not heard his name.
3,engrossed,His <blank> attention had been flattering.
3,engrossed,The <blank> discussion had lasted all afternoon.
3,engrossed,She had been <blank> in the puzzle.
3,engrossed,The <blank> crowd had watched in silence.
3,enigmatic,She had given an <blank> smile.
3,enigmatic,The <blank> message had puzzled the detectives.
3,enigmatic,His <blank> personality had fascinated her.
3,enigmatic,The <blank> painting had attracted many interpretations.
3,enigmatic,She had remained <blank> about her plans.
3,enigmatic,The <blank> figure had vanished into the crowd.
3,enigmatic,His <blank> reply had raised more questions.
3,enigmatic,The <blank> quality of the music had moved her.
3,enigmatic,She had written an <blank> ending.
3,enigmatic,The <blank> expression had given nothing away.
3,enmity,The <blank> between the families had lasted generations.
3,enmity,She had felt no <blank> towards him.
3,enmity,The <blank> of the rival had been open.
3,enmity,His <blank> towards the regime had been well known.
3,enmity,The <blank> had been buried at last.
3,enmity,She had tried to overcome her <blank>.
3,enmity,The <blank> between the factions had deepened.
3,enmity,His <blank> had been personal and bitter.
3,enmity,The <blank> had been forgotten in the crisis.
3,enmity,She had declared her <blank> in the press.
3,enterprise,The <blank> had been a success from the start.
3,enterprise,She had shown great <blank> in her work.
3,enterprise,The <blank> zone had attracted new businesses.
3,enterprise,His <blank> had been rewarded with promotion.
