level,word,sentence
4,immutable,The inspector offered a _____ explanation during the trip.
4,immutable,Her brother offered a _____ explanation at school in the library.
4,immutable,The guide wrote a _____ answer on the journey.
4,impartial,The judge must be _____ when deciding cases during the discussion.
4,impartial,The reporter asked a _____ question after lunch in the exercise.
4,impartial,The reporter offered a _____ explanation after lunch in the story.
4,impartial,A neighbour offered a _____ explanation in the library.
4,impartial,The captain offered a _____ explanation in the playground.
4,impartial,A visitor used a _____ approach at the market.
4,impartial,Her brother gave a _____ reply at school during the task.
4,impartial,The doctor gave a _____ reply in the hallway.
4,impartial,The musician wrote a _____ answer before sunset in the practice session.
4,impartial,The coach used a _____ approach in class in class.
4,impassive,Her _____ face revealed nothing about her thoughts during the lesson.
4,impassive,The _____ expression was unreadable during the match at school.
4,impassive,His _____ manner was unusual on the trip during the activity.
4,impassive,The _____ response was unexpected that morning in the library.
4,impassive,Her _____ behaviour was puzzling during the lesson during the discussion.
4,impassive,The _____ reaction was strange in class in the exercise.
4,impassive,His _____ appearance was calm at school in the story.
4,impassive,The _____ demeanour was controlled during the match during the task.
4,impassive,Her _____ attitude was neutral on the trip in the practice session.
4,impassive,The _____ response was blank that morning in class.
4,impeccable,His _____ manners impressed everyone at dinner during the lesson.
4,impeccable,The pupil asked a _____ question at the museum.
4,impeccable,Her brother gave a _____ reply at school at school.
4,impeccable,The team made a _____ choice before the exam.
4,impeccable,The coach used a _____ approach in class during the activity.
4,impeccable,The guide used a _____ approach on the journey.
4,impeccable,The class asked a _____ question after the storm.
4,impeccable,The captain offered a _____ explanation in the playground.
4,impeccable,The coach made a _____ choice in class in the library.
4,impeccable,The librarian made a _____ choice in the debate.
4,impecunious,The _____ student worked part-time to pay for books.
4,impecunious,Her _____ behaviour was noticeable during the lesson during the discussion.
4,impecunious,The _____ situation required attention in class in the exercise.
4,impecunious,His _____ attitude was clear at school in the story.
4,impecunious,The _____ response was expected during the match during the task.
4,impecunious,Her _____ manner was evident on the trip in the practice session.
4,impecunious,The _____ condition was obvious that morning in class.
4,impecunious,His _____ nature was apparent during the lesson during the lesson.
4,impecunious,The _____ state was visible in class at school.
4,impecunious,Her _____ character was known at school during the activity.
4,imperative,It is _____ to follow the safety instructions in the library.
4,imperative,Her _____ role was crucial during the match during the discussion.
4,imperative,The _____ task must be completed in the exercise.
4,imperative,His _____ contribution was vital on the trip in the story.
4,imperative,The _____ need was urgent that morning during the task.
4,imperative,Her _____ duty was clear during the lesson in the practice session.
4,imperative,The _____ requirement was mandatory in class in class.
4,imperative,His _____ action was necessary at school during the lesson.
4,imperative,The _____ step was critical during the match at school.
4,imperative,Her _____ responsibility was important on the trip during the activity.
4,imperceptible,The change was so gradual it was almost _____.
4,imperceptible,The headteacher asked a _____ question in the village.
4,imperceptible,The mayor wrote a _____ answer on the stage.
4,imperceptible,The pupil asked a _____ question at the museum.
4,imperceptible,Her brother gave a _____ reply at school in the library.
4,imperceptible,The doctor offered a _____ explanation in the hallway.
4,imperceptible,A neighbour asked a _____ question in the library.
4,imperceptible,The guide wrote a _____ answer on the journey.
4,imperceptible,The teacher gave a _____ reply during assembly during the discussion.
4,imperceptible,The class gave a _____ reply after the storm.
4,imperious,Her _____ manner made her unpopular with colleagues in the exercise.
4,imperious,The teacher offered a _____ explanation during assembly in the story.
4,imperious,Her brother asked a _____ question at school during the task.
4,imperious,The mayor made a _____ choice on the stage.
4,imperious,The judge made a _____ choice during the match.
4,imperious,The judge used a _____ approach during the match.
4,imperious,The headteacher asked a _____ question in the village.
4,imperious,The coach wrote a _____ answer in class in the practice session.
4,imperious,The pupil asked a _____ question at the museum.
4,imperious,His sister wrote a _____ answer at home in class.
4,impermeable,The _____ material kept the water out during the lesson.
4,impermeable,Her brother offered a _____ explanation at school at school.
4,impermeable,The guide used a _____ approach on the journey.
4,impermeable,The inspector gave a _____ reply during the trip.
4,impermeable,The inspector asked a _____ question during the trip.
4,impermeable,The coach made a _____ choice in class during the activity.
4,impermeable,The guide wrote a _____ answer on the journey.
4,impermeable,His sister wrote a _____ answer at home in the library.
4,impermeable,A visitor wrote a _____ answer at the market.
4,impermeable,The librarian wrote a _____ answer in the debate.
4,impervious,He seemed _____ to criticism and continued regardless during the discussion.
4,impervious,The guide used a _____ approach on the journey.
4,impervious,His sister used a _____ approach at home in the exercise.
4,impervious,A neighbour gave a _____ reply in the library.
4,impervious,The class asked a _____ question after the storm.
4,impervious,The coach made a _____ choice in class in the story.
4,impervious,A neighbour asked a _____ question in the library.
4,impervious,The guide made a _____ choice on the journey.
4,impervious,The librarian used a _____ approach in the debate.
4,impervious,Her brother gave a _____ reply at school during the task.
